Size,
412,
1346,
412,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
78,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
0,
0,
0,
1346,
0,
1346,
0,
1346,
0,
932,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
79,
0,
1346,
79,
0,
1346,
79,
0,
1346,
79,
0,
1346,
79,
1346,
0,
321,
0,
1346,
0,
1346,
0,
1346,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
0,
1346,
172,
1346,
79,
0,
1346,
79,
0,
1346,
79,
0,
1346,
79,
0,
95,
0,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
35,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
0,
0,
0,
96,
0,
1346,
276,
1346,
0,
1346,
0,
1346,
1346,
0,
398,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
586,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
0,
0,
1346,
1346,
0,
1346,
0,
0,
0,
0,
932,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
172,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1057,
0,
1346,
0,
57,
1346,
0,
60,
58,
1346,
0,
1346,
0,
1346,
0,
1346,
31,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
0,
0,
0,
1346,
0,
1346,
0,
1346,
0,
0,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
586,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
64,
0,
1346,
0,
75,
1346,
1346,
0,
0,
0,
0,
1346,
0,
1346,
1346,
0,
0,
0,
0,
0,
0,
0,
1346,
932,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
172,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
0,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
98,
1346,
172,
0,
1346,
0,
40,
1346,
1346,
0,
0,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
586,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
46,
0,
1346,
0,
78,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
0,
0,
0,
0,
0,
0,
1346,
0,
1346,
1346,
0,
0,
0,
932,
1346,
0,
980,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
172,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1108,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
101,
0,
0,
0,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
0,
843,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
810,
1346,
0,
586,
1346,
0,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
95,
0,
99,
0,
98,
0,
92,
0,
96,
0,
94,
1346,
0,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
0,
0,
0,
0,
1346,
0,
1346,
1346,
0,
0,
0,
0,
0,
1346,
932,
0,
1346,
1346,
0,
1346,
0,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
172,
1346,
1346,
0,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
838,
0,
1346,
0,
1346,
40,
1346,
0,
1346,
79,
0,
1346,
79,
0,
1346,
79,
0,
1346,
79,
0,
1346,
1346,
0,
158,
0,
1346,
544,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
172,
79,
0,
1346,
79,
0,
1346,
79,
0,
1346,
79,
0,
1346,
920,
0,
0,
1346,
84,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
645,
0,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
94,
0,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
172,
1346,
0,
1346,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
35,
0,
1346,
0,
0,
1346,
0,
1346,
0,
1346,
0,
0,
79,
0,
1346,
0,
79,
0,
1346,
1346,
0,
1346,
0,
544,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
58,
0,
1346,
1346,
0,
337,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1277,
0,
1346,
0,
79,
0,
1346,
0,
1346,
0,
1346,
0,
79,
79,
0,
0,
1346,
0,
1346,
0,
1346,
0,
158,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
58,
0,
1346,
0,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
172,
692,
0,
79,
0,
0,
0,
0,
0,
1346,
0,
0,
0,
0,
1346,
0,
1346,
0,
39,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
632,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
623,
0,
1346,
0,
1346,
0,
1346,
586,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
1346,
0,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
1346,
1346,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
763,
0,
1346,
39,
1346,
0,
1346,
0,
0,
0,
0,
0,
0,
0,
932,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
46,
1346,
172,
0,
1346,
0,
73,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
0,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
586,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
0,
0,
0,
0,
0,
1346,
0,
1346,
1346,
0,
0,
0,
0,
932,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
586,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
45,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
45,
0,
0,
0,
0,
0,
0,
1346,
0,
1346,
1346,
0,
0,
932,
46,
0,
1346,
0,
79,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
172,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
0,
0,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
586,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
79,
0,
1346,
79,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
0,
0,
0,
0,
1346,
0,
0,
0,
0,
1346,
932,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
1346,
0,
1346,
0,
556,
0,
1346,
40,
1346,
0,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
172,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
0,
1346,
0,
1346,
1346,
0,
0,
0,
0,
0,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
46,
0,
1346,
0,
40,
1346,
1346,
0,
1346,
0,
1346,
586,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
932,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
46,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
1346,
412,
0,
1346,
412,
1346,
412,
1346,
412,
1346,
172,
1346,
1346,
0,
1346,
0,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
0,
0,
0,
0,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
586,
1346,
412,
1346,
412,
1346,
412,
1346,
1346,
412,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
0,
0,
0,
0,
1346,
0,
1188,
1188,
957,
37,
1346,
0,
1346,
0,
0,
0,
0,
932,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
37,
0,
1346,
0,
1346,
0,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
172,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
61,
0,
290,
0,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
0,
0,
0,
0,
0,
1346,
0,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
586,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
0,
1346,
0,
1346,
1346,
0,
0,
0,
0,
0,
0,
0,
0,
932,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
172,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
0,
0,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
0,
0,
0,
0,
1346,
0,
1346,
1346,
0,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
586,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
0,
0,
0,
0,
0,
0,
0,
0,
0,
932,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
172,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
0,
0,
0,
0,
0,
0,
0,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
586,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
0,
0,
0,
0,
0,
0,
0,
0,
0,
932,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
0,
1346,
586,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
0,
0,
0,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
0,
0,
0,
0,
1346,
932,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
172,
1346,
0,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
0,
0,
0,
0,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
586,
1346,
412,
1346,
412,
1346,
412,
1346,
412,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
0,
1346,
1346,
0,
1346,
1346,
0,
0,
0,
0,
0,
0,
0,
0,
0,
932,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
1346,
0,
1346,
1346,
